index,name,rating,author_title,review_text,review_rating,date,language,bert_ratings,sentiment_category
1606,Shamrock Irish Pub,4.2,J Wass,"['hätte', 'ein', 'netter', 'karaoke-abend', 'werden', 'können', ',', 'aber', 'nur', ',', 'wenn', 'man', 'mit', 'dem', 'typen', 'befreundet', 'ist', ',', 'der', 'aussucht', ',', 'wer', 'dran', 'kommt', '.', 'waren', 'eine', 'gruppe', 'von', '40', 'leuten', 'mit', 'reservierung', ',', 'alle', 'haben', 'musikwünsche', 'geäußert', ',', 'es', 'kamen', 'maximal', '5', 'von', 'uns', 'dran', '.', 'dafür', 'kamen', 'die', 'freunde', 'vom', 'karaoke-chef', 'wahnsinnig', 'oft', 'dran', ',', 'teilweise', 'sogar', 'mehrere', 'songs', 'hintereinander', ',', 'die', 'sind', 'also', 'gleich', 'auf', 'der', 'bühne', 'geblieben', ',', 'während', 'wir', 'nicht', 'drankamen', '.', 'die', 'meisten', 'von', 'uns', 'sind', 'dann', 'vorzeitig', 'nach', 'hause', ',', 'hat', 'leider', 'einem', 'kumpel', 'seine', 'party', 'vermiest', '.', '\n', 'wenigstens', 'gab', 'es', 'augustiner', 'helles']",1.0,2023-02-22,de,2,neutral
1607,Shamrock Irish Pub,4.2,Ioana Siman,"['nice', 'pub', 'close', 'to', 'giselastrasse', 'u', 'bahn', ',', 'on', 'a', 'side', 'street', '.', 'nice', 'selection', 'of', 'drinks', ',', 'ciders', ',', 'beers', 'and', 'snacks', '.', 'the', 'atmosphere', 'is', 'really', 'nice', ',', 'and', 'they', 'have', 'regular', 'events', 'like', 'pub', 'quizzes', ',', 'stand', 'up', 'comedy', 'shows', 'etc', '.']",5.0,2023-02-22,en,4,positive
1608,Shamrock Irish Pub,4.2,Benjamin Dankert,"['great', 'place', '.', 'we', 'always', 'enjoy', 'our', 'visits', 'there', '.']",5.0,2023-02-20,en,5,positive
1609,Shamrock Irish Pub,4.2,Mia Heidenfelder,"['man', 'wird', 'ignoriert', ',', 'die', 'kellnerin', 'is', 'total', 'unfreundlich', 'kein', 'bock', 'zu', 'arbeiten', '.', 'arbeitet', 'seid', 'hundert', 'jahren', 'da', 'und', 'kann', 'immer', 'noch', 'nix', '.', 'such', 'dir', 'doch', 'nen', 'anderen', 'job', 'wenn', 'du', 'keine', 'lust', 'hast', '.', 'die', 'dreckigen', 'gläser', 'werden', 'kurz', 'im', 'wasser', 'abgewaschen', 'und', 'wieder', 'benützt', ',', ' ', 'nach', 'corona', 'sehr', 'fraglich', '.', '!', 'der', 'ganze', 'laden', 'ist', 'leider', 'sehr', 'in', 'die', 'jahre', 'gekommen', ',', ' ', 'lange', 'nichts', 'mehr', 'gemacht', ',', ' ', 'es', 'stinkt', 'und', 'ist', 'dreckig', '.', ' ', 'sehr', 'schade', '.', 'ich', 'war', 'das', 'letzte', 'mal', 'da', '!']",1.0,2023-02-12,de,1,negative
1610,Shamrock Irish Pub,4.2,Jennifer V,"['wir', 'waren', 'zum', 'pub', 'quiz', 'hier', '-', 'war', 'echt', 'schön', 'gemacht', ',', 'der', 'service', 'könnte', 'ein', 'bisschen', 'präsenter', 'sein', ',', 'dann', 'wäre', 'der', 'getränke-umsatz', 'sicher', 'noch', 'höher', ',', 'aber', 'we', 'all', 'know', 'in', 'zeiten', 'von', 'personalmangel', 'und', 'co', 'leichter', 'gesagt', 'als', 'getan', '.', 'es', 'ist', 'ein', 'uriger', 'pub', ',', 'nix', 'chices', ',', 'kein', 'besonderes', 'essen', ',', 'aber', 'die', 'drinks', 'sind', 'kalt', 'und', 'gut', 'und', 'wir', 'hatten', 'spaß', '☺', '️']",4.0,2023-02-09,de,4,positive
1611,Shamrock Irish Pub,4.2,JPW,"['great', 'pub', '!']",5.0,2023-02-09,en,5,positive
1612,Shamrock Irish Pub,4.2,Ana Luiza de Andrade,"['the', 'pub', 'quiz', 'could', 'be', 'a', 'little', 'better', 'and', 'the', 'bar', 'does', 'n’t', 'offer', 'a', 'varied', 'menü', '.', 'it', '’s', 'okay', 'to', 'have', 'some', 'beers', '.', 'karaoke', 'night', 'is', 'really', 'cool', ',', 'though', '.']",4.0,2023-02-07,en,3,positive
1614,Shamrock Irish Pub,4.2,Margarita Lakotsenina,"['bis', 'jetzt', 'war', 'jeder', 'besuch', 'ganz', 'in', 'ordnung', ':', 'tolle', 'preise', ',', ' ', 'coole', 'atmosphäre', 'uns', 'super', 'lage', '.', '\n', 'gestern', 'bin', 'ich', 'grade', 'in', 'die', 'bar', 'reingekommen', ',', 'als', 'ich', 'von', 'einem', 'mitarbeiter', 'in', 'einem', 'aggressiven', 'ton', 'aufgefordert', 'wurde', ',', ' ', 'meine', 'getränke', 'doch', 'zu', 'bezahlen', '.', 'als', 'ich', 'ihn', 'mehrmals', 'drauf', 'hingewiesen', 'habe', ',', 'dass', 'wir', 'erst', 'seit', '20', 'sekunden', 'drin', 'sind', ',', 'ist', 'er', 'ohne', 'entschuldigung', 'hinter', 'der', 'theke', 'und', 'hat', 'ne', '2.', 'mitarbeiterin', 'zu', 'mir', 'geschickt', ',', 'die', 'mich', 'auch', 'ausgefragt', 'hat', ',', 'was', 'ich', 'bis', 'jetzt', 'getrunken', 'hab', '.', '\n', 'klar', ',', 'kann', 'man', 'immer', 'menschen', 'mit', 'anderen', 'verwechseln', ',', 'allerdings', 'muss', 'gesagt', 'werden', ',', 'dass', 'ich', 'einigermassen', 'auffällig', 'aussehe', 'und', 'dadurch', 'die', 'verwechslungsgefahr', 'sehr', 'niedrig', 'sein', 'sollte', '.', '\n', 'nach', 'diesem', '""', 'freundlichen', '""', 'empfang', 'ist', 'uns', 'alle', 'lust', 'im', 'shemrock', 'zu', 'feiern', 'vergangen', ',', 'und', 'wir', 'haben', 'uns', 'in', 'der', 'nähe', 'eine', 'andere', 'coole', 'bar', 'ausgesucht', '.', '\n', 'einfach', 'schade', '.']",1.0,2023-01-28,de,3,positive
1615,Shamrock Irish Pub,4.2,Dustin Bittner,"['war', 'vor', 'corona', 'meine', 'stammbar', 'aber', 'seit', 'kurzer', 'zeit', 'wird', 'man', 'hier', 'ab', '21', 'uhr', 'nicht', 'mehr', 'bedient', '…', 'es', 'kam', 'keine', 'bedienung', 'mehr', '.', 'das', 'hat', 'die', 'ganze', 'stimmung', 'ruiniert']",1.0,2023-01-20,de,1,negative
1616,Shamrock Irish Pub,4.2,Daniela Robl,"['eines', 'der', 'besten', 'pubs', 'in', 'münchen']",5.0,2023-01-05,de,5,positive
1617,Shamrock Irish Pub,4.2,Robot Robi,"['early', '2000s', 'vibes', 'to', 'enjoy', 'your', 'evening', ',', 'although', 'it', 'gets', 'overcrowded', 'fast']",5.0,2022-12-19,en,3,positive
1618,Shamrock Irish Pub,4.2,Sickdrip8,"['bisschen', 'zu', 'laut', '.', 'aber', 'tolle', 'atmosphäre', 'sehr', 'freundlicher', 'service', '.', '\n', 'gute', 'idee', 'um', 'einen', 'sportlichen', 'oder', 'gemütlichen', 'abend', 'zu', 'verbringen', '👍', '🏼', '😄']",4.0,2022-12-15,de,4,positive
1619,Shamrock Irish Pub,4.2,Peter Nordström,"['great', 'spot', 'for', 'pub', 'quiz', 'in', 'munich', '.', 'their', 'food', 'menu', 'is', 'limited', 'but', ',', 'unless', 'you', 'want', 'pizza', 'or', 'flamkuchen', ',', 'there', 'are', 'plenty', 'of', 'other', 'food', 'options', 'in', 'the', 'neighborhood', '.']",5.0,2022-12-10,en,4,positive
1621,Shamrock Irish Pub,4.2,Alex Du,"['cool', 'karaoke', 'bar', 'with', 'a', 'great', 'and', 'talented', 'host', '!']",5.0,2022-12-04,en,5,positive
1623,Shamrock Irish Pub,4.2,Daniel E.,"['sehr', 'guter', 'irish', 'pub', '.', 'die', 'mitarbeiter', 'sind', 'sehr', 'freundlich', 'und', 'auch', 'sehr', 'einzigartig', '.', 'schönes', 'ambiente', 'und', 'tolles', 'karaoke']",5.0,2022-11-27,de,5,positive
1624,Shamrock Irish Pub,4.2,Vasil Kadrekov / Don Bazilio,"['essen', 'ist', 'ok', ',', 'bier', 'ist', 'hervorragend', ',', 'die', 'events', 'sind', 'top', '🔝', '🎩', 'magic', '✨', 'harry', 'potter', 'stuff']",5.0,2022-11-20,de,4,positive
1625,Shamrock Irish Pub,4.2,Riccardo Zanaboni,"['you', 'want', 'to', 'go', 'have', 'a', 'drinking', 'afternoon', '/', 'evening', '/', 'night', 'with', 'your', 'friends', '/', 'by', 'yourself', '?', 'it', ""'s"", 'the', 'place', 'to', 'go', '.', 'it', ""'s"", 'one', 'of', 'those', 'places', 'that', 'only', 'needs', 'a', 'menu', 'for', 'shots', 'and', 'people', 'who', 'do', ""n't"", 'know', 'how', 'to', 'spell', 'guinness', '.', '\n', 'the', 'grilled', 'cheese', 'sandwich', 'is', 'great', 'and', 'even', 'better', 'after', 'three', 'pints', '.', 'karaoke', 'night', 'is', 'great', ',', 'but', 'beware', 'that', 'it', 'gets', 'very', 'crowded', '!']",5.0,2022-11-19,en,4,positive
1626,Shamrock Irish Pub,4.2,Benedikt Waas,"['schönes', 'kellerpub', 'mit', 'einen', 'legendären', 'karaokeabend', '.']",5.0,2022-11-15,de,5,positive
1627,Shamrock Irish Pub,4.2,Dennis M,"['die', 'stimmung', 'beim', 'karaoke', 'war', 'der', 'hammer', '.', 'je', 'später', 'der', 'abend', 'wurde', 'desto', 'voller', 'wurde', 'die', 'bar', ',', 'war', 'in', 'diesem', 'fall', 'aber', 'eher', 'positiv', '.']",5.0,2022-11-08,de,3,positive
1628,Shamrock Irish Pub,4.2,Christian Holland,"['pubquiz', 'is', 'fun', ',', 'food', 'an', 'service', 'not', 'so', 'much']",3.0,2022-11-03,en,3,positive
1630,Shamrock Irish Pub,4.2,Otto Noll,"['toller', 'pub', 'mit', 'mittwoch', 'open', 'mic']",4.0,2022-10-20,en,5,positive
1631,Shamrock Irish Pub,4.2,Javier Kormann,"['gute', 'karaoke', '.']",5.0,2022-10-20,en,5,positive
1632,Shamrock Irish Pub,4.2,Isabel Simmet,"['it', ""'s"", 'always', 'crowded', 'and', 'just', 'a', 'too', 'tiny', 'space', 'for', 'larger', 'groups', ',', 'but', 'a', 'nice', 'experience', ':-)', 'very', 'fast', 'waiter', '/', 'waitress', 'and', 'quiz', 'night', 'was', 'fun', '.']",5.0,2022-10-14,en,4,positive
1633,Shamrock Irish Pub,4.2,Pratik Kunder,"['karaoke', 'nights', '!', '!', '!']",5.0,2022-10-13,en,5,positive
1634,Shamrock Irish Pub,4.2,Bruno Ams,"['pubquiz', 'am', 'donnerstag', ',', 'immer', 'ein', 'highlight']",5.0,2022-10-13,de,5,positive
1635,Shamrock Irish Pub,4.2,Katia Μars,"['sehr', 'schönes', 'ort', '!']",5.0,2022-10-13,de,5,positive
1636,Shamrock Irish Pub,4.2,Sebastian Squires,"['j9kke', 'of', 'a', 'guy', 'singing', 'his', 'own', 'songs']",1.0,2022-10-07,en,5,positive
1637,Shamrock Irish Pub,4.2,Lukas Eylert,"['ich', 'war', 'neulich', 'zum', 'pub', 'quiz', 'hier', '.', '\n', 'das', 'personal', 'ist', ',', 'trotz', 'vollem', 'haus', 'und', 'zu', 'später', 'uhrzeit', ',', 'sehr', 'freundlich', 'und', 'arbeitet', 'zügig', '.', '\n', 'die', 'preise', 'sind', ',', 'für', 'münchner', 'verhältnisse', ',', 'angemessen', '.', '\n', 'das', 'pub', 'quiz', 'an', 'sich', 'war', 'sehr', 'gut', 'organisiert', 'und', 'hatte', 'einen', 'angemessenen', 'schwierigen', 'grad', '.', '\n', 'eine', 'reservierung', 'ist', 'hier', 'aufgrund', 'der', ',', 'zu', 'recht', ',', 'hohen', 'beliebtheit', 'jedoch', 'absolute', 'pflicht', '.']",5.0,2022-09-10,de,4,positive
1638,Shamrock Irish Pub,4.2,Dominik S.,"['hammer', 'stimmung', '!', 'dank', 'mehrerer', 'im', 'pub', 'aufgehängter', 'monitore', 'können', 'alle', 'gäste', 'mitsingen', '.']",5.0,2022-09-07,de,5,positive
1639,Shamrock Irish Pub,4.2,Bahar Baltacioglu,"['it', 'was', 'fun', 'to', 'play', 'pop', '-', 'quiz', '!', 'the', 'prices', 'are', 'reasonable', ',', 'the', 'pizza', 'is', 'okay', 'enough', 'to', 'keep', 'you', 'full', '.']",4.0,2022-09-01,en,3,positive
1641,Shamrock Irish Pub,4.2,Patrick Wibbeling,"['alles', 'was', 'man', 'von', 'einem', 'irischen', 'pub', 'erwarten', 'kann', '-', 'super', 'stimmung', '-', 'die', 'comedy-show', 'war', 'ein', 'voller', 'erfolg', '-', 'vielen', 'dank', 'für', 'den', 'tollen', 'abend', '!', 'wir', 'kommen', 'wieder', '!', '!', '!']",5.0,2022-08-26,de,5,positive
1642,Shamrock Irish Pub,4.2,Phillip D.,"['genialer', 'pub', 'mit', 'toller', 'karaoke', 'bühne']",5.0,2022-08-25,de,5,positive
1643,Shamrock Irish Pub,4.2,Funti Punti,"['average', 'to', 'low', 'drink', 'prices', 'in', 'munich', 'and', 'amazing', 'atmosphere', '.', 'especially', 'the', 'karaoke', 'nights', 'are', 'a', 'blast', '.', 'you', 'get', 'you', 'small', 'scale', 'festival', 'vibes', 'when', 'people', ' ', 'around', 'you', 'are', 'bouncing', 'and', 'jamming', 'out', 'to', 'the', 'songs', 'of', 'the', 'karaoke', 'machine', '.', 'nights', 'never', 'get', 'boring', 'in', 'shamrock', '.']",5.0,2022-08-23,en,4,positive
1644,Shamrock Irish Pub,4.2,Artorias Of Doom,"['gemütlich', 'location', 'und', 'gute', 'getränke', 'aber', 'die', 'toiletten', 'sind', 'ein', 'witz', '…', 'musste', 'mich', 'halbert', 'übergeben', 'wo', 'ich', 'drinnen', 'war', '.']",3.0,2022-08-22,de,3,positive
1645,Shamrock Irish Pub,4.2,Yevgeniy D,"['sehr', 'schöner', 'keller', 'mit', 'flotter', 'bedieunung', 'und', 'guter', 'stimmung', '.', 'die', 'gelegentliche', 'live-musik', 'unterstreicht', 'den', 'charme', '.', 'die', 'preise', 'sind', 'in', 'ordnung', '.']",5.0,2022-08-21,de,4,positive
1646,Shamrock Irish Pub,4.2,YB,"['dingy', 'irish', 'pub', 'whose', 'sole', 'attraction', 'is', 'an', 'open', 'karaoke', 'bar', 'that', 'allows', 'you', '(', 'or', 'your', 'equally', 'thick', '-', 'skinned', 'friends', ')', 'to', 'bellow', 'out', '-', 'of', '-', 'tune', 'aural', 'assaults', 'on', 'your', 'fellow', 'pub', '-', 'goers', '.', 'drinks', 'are', 'typically', 'irish', '(', 'i.e.', 'guinness', ',', 'hop', 'house', ')', 'but', 'the', 'food', 'is', 'lacklustre', 'and', 'of', 'course', ',', 'the', 'floor', 'coated', 'with', 'enough', 'spilt', 'beer', 'that', 'its', 'sticky', 'enough', 'to', 'pave', 'the', 'road', 'with', '.']",3.0,2022-08-16,en,3,positive
1648,Shamrock Irish Pub,4.2,Christian Anders,"['nach', 'drei', 'bier', 'lustig', '....', 'die', 'toilette', 'lässt', 'zu', 'wünschen', 'hen', 'übrig', '.', 'bedienung', 'sehr', 'nett', 'und', 'das', 'augustiener', 'schmeckt', '!', '\n', 'sonst', 'eher', 'was', 'für', 'die', 'junge', 'fraktion', 'und', 'von', 'einem', 'irish', 'pup', 'doch', 'leider', 'sehr', 'entfernt', 'für', 'meinen', 'persönlichen', 'geschmack', '.']",3.0,2022-08-08,de,3,positive
1649,Shamrock Irish Pub,4.2,Sabrina P.,"['ich', 'liebe', 'die', 'shamrocks', 'dieser', 'welt', ',', 'so', 'auch', 'diesen', 'im', 'keller', 'bei', '34', 'grad', '.', 'danke', 'für', 'die', 'kühle', 'drinks', '🍺']",5.0,2022-08-05,de,5,positive
1650,Shamrock Irish Pub,4.2,Chetan Gupta,"['lovely', 'karaoke', 'nights', 'happening', 'here', 'everyday']",5.0,2022-08-04,en,5,positive
1651,Shamrock Irish Pub,4.2,Lenni Live,"['sehr', 'laut', ',', 'sehr', 'voll', ',', 'sehr', 'teuer', '.', '\n', 'barkeeper', 'sind', 'sehr', 'freundlich', ',', 'aber', 'man', 'muss', 'die', 'getränke', 'selbst', 'an', 'den', 'tisch', 'bringen', '.']",3.0,2022-08-02,de,2,neutral
1652,Shamrock Irish Pub,4.2,Nimrod Gans,"['the', 'pub', 'itself', 'is', 'cute', 'and', 'i', 'like', 'the', 'irish', 'vibe', ',', 'but', 'we', 'were', 'there', 'on', 'a', 'sunday', 'for', 'a', 'show', ',', 'and', 'perhaps', 'this', 'is', 'not', 'what', 'usually', 'happens', ',', 'but', 'service', 'was', 'so', 'slow', 'that', 'most', 'of', 'the', 'people', 'gave', 'up', 'on', 'ordering', '😅']",3.0,2022-07-31,en,3,positive
1654,Shamrock Irish Pub,4.2,Annaleni,"['leider', 'ein', 'enttäuschender', 'abend', '.', '\n', 'das', 'barpersonal', 'war', 'unfreundlich', ',', 'das', 'guinness-bier', 'schmeckte', 'überhaupt', 'nicht', '.', 'warme', 'getränke', 'gab', 'es', 'auch', 'keine', '.', 'und', 'das', 'traurigste', 'war', ',', 'dass', 'wir', 'extra', 'zum', 'karaoke-abend', 'gekommen', 'sind', ',', 'unsere', 'liederwünsche', 'auch', 'gleich', 'zu', 'beginn', 'schriftlich', 'geäußeet', 'haben', ',', 'aber', 'den', 'ganzen', 'abend', 'lang', 'nicht', 'drankamen', ',', 'wobei', 'einige', 'mehrmals', 'schon', 'auf', 'der', 'bühne', 'singen', 'durften', '.', 'wir', 'haben', 'also', '4h', 'lang', 'vergeblich', 'auf', 'unsere', 'songs', 'gewartet', '.', 'sehr', 'schade', '...', 'aber', 'zum', 'glück', 'hatte', 'ich', 'eine', 'nette', 'begleitung', 'dabei', '.']",1.0,2022-07-19,de,2,neutral
1655,Shamrock Irish Pub,4.2,Jean,"['gemuetliches', 'keller-pub', 'mit', 'tradizionellen', 'getraenken', '.', 'natuerlich', 'kann', 'es', 'hier', 'schnell', 'mal', 'etwas', 'voller', 'und', 'lauter', 'werden', ',', 'aber', 'das', 'ist', 'wohl', 'normal', 'fuer', 'ein', 'pub', 'dieser', 'art', 'mit', 'zentraler', 'lage', '.', 'service', 'und', 'preise', 'ok', '.']",4.0,2022-07-17,de,4,positive
1656,Shamrock Irish Pub,4.2,Josef Riedl,"['andere', 'stimmung', 'als', 'im', 'keq', '.', '\n\n', 'wirklich', 'sehr', '""', 'urige', '""', 'location']",5.0,2022-07-10,de,2,neutral
1658,Shamrock Irish Pub,4.2,b sp,"['wir', 'hatten', 'einen', 'super', 'lustigen', 'karaokeabend', '.', 'das', 'publikum', 'war', 'sehr', 'gut', 'drauf', 'und', 'alle', 'haben', 'mitgesungen', 'und', 'party', 'gemacht', '.', 'kellnerinnen', 'waren', 'sehr', 'freundlich', 'und', 'getränke', 'kamen', 'schnell', '.', 'sehr', 'witziger', 'abend', ',', 'sehr', 'zu', 'empfehlen', '!']",5.0,2022-07-03,de,5,positive
1659,Shamrock Irish Pub,4.2,Colm Flynn,"['i', 'm', 'irish', ',', 'so', 'i', 'have', 'grudges', 'against', 'this', 'place', 'but', 'the', 'karaoke', 'was', 'too', 'funny', 'not', 'to', 'like', 'it', ',', 'only', 'wish', 'the', 'food', 'was', ""n't"", 'just', 'toasties', 'or', 'pizza', 'basically', '.', 'needs', 'some', 'proper', 'pub', 'grub', '.', 'but', 'other', 'than', 'that', 'okay', 'time', '.']",3.0,2022-06-18,en,3,positive
1661,Shamrock Irish Pub,4.2,Dominik,"['seit', 'jahren', 'meine', 'liebste', 'anlaufstelle', 'für', 'barabende', '.', 'verständlicherweise', 'häufig', 'voll', 'aber', 'hammer', 'stimmung', 'beim', 'karaoke', '.']",5.0,2022-06-01,de,5,positive
1662,Shamrock Irish Pub,4.2,Karin,"['sehr', 'gemütlicher', 'pub', '.', 'personal', 'hinter', 'dem', 'tresen', 'ist', 'freundlich', 'und', 'aufmerksam', '.', 'bierpreise', 'wie', 'auf', 'der', 'insel', '.', '😉']",4.0,2022-05-29,de,5,positive
1663,Shamrock Irish Pub,4.2,Michael Hupfauer,"['unfreundliche', 'bedienung', 'bei', 'unlusiger', 'comedy']",1.0,2022-05-28,de,1,negative
1664,Shamrock Irish Pub,4.2,Maximilian Kummeth,"['die', 'atmosphäre', 'ist', 'sehr', 'gut', 'und', 'die', 'getränkeauswahl', 'kann', 'sich', 'sehen', 'lassen', ',', 'aber', 'man', 'kann', 'erst', 'ab', '15', '€', 'mit', 'karte', 'bezahlen']",3.0,2022-05-25,de,4,positive
1665,Shamrock Irish Pub,4.2,Pooja M,"['cosy', 'vibes', 'and', 'good', 'hangout', 'place', 'to', 'chill', 'with', 'friends', ',', 'cool', 'standup', 'gigs']",5.0,2022-05-16,en,4,positive
1666,Shamrock Irish Pub,4.2,Alfonso Quiñones,"['they', 'have', 'a', 'karaoke', '!']",4.0,2022-05-14,en,5,positive
1667,Shamrock Irish Pub,4.2,Mike Zuerl,"['ich', 'tu', 'mich', 'wirklich', 'schwer', 'hier', 'die', 'richtige', 'anzahl', 'sterne', 'zu', 'vergeben', '.', '\n', 'eigentlich', 'ein', 'gemütlicher', 'keller', 'mit', 'entsprechender', 'atmosphäre', '.', ' ', 'bedienung', 'freundlich', 'und', 'zackig', 'schnell', 'und', 'die', 'preise', 'eher', 'günstig', 'für', 'schwabing', '.', '\n', 'aber', ',', 'wir', 'haben', 'an', 'einem', 'freitag', 'abend', 'karaoke', 'abend', 'erwischt', '.', 'selten', 'ein', 'so', 'grausames', 'erlebnis', 'gehabt', '.', 'habe', 'nicht', 'mal', 'mein', 'guiness', 'ausgetrunken', '.']",3.0,2022-05-13,de,2,neutral
1668,Shamrock Irish Pub,4.2,Tom Biermann,"['klasse', 'pub-quiz', '!', 'macht', 'immer', 'mega', 'viel', 'spaß', '!']",5.0,2022-05-12,de,5,positive
1669,Shamrock Irish Pub,4.2,cracksi001,"['second', 'or', 'first', 'good', 'irish', 'pub', '🍻', 'in', 'munich', '..', '🎤', 'karaoke', 'is', 'somehow', 'nice', '...']",5.0,2022-05-11,en,4,positive
1670,Shamrock Irish Pub,4.2,Roman Kral,"['jeden', 'donnerstag', 'ist', 'hier', 'pubquiz', '.', 'kann', 'man', 'nur', 'empfehlen', '.']",5.0,2022-05-08,de,5,positive
1671,Shamrock Irish Pub,4.2,Carola Cako,"['karaoke', ',', 'life', 'music', 'and', 'great', 'drinks', '.', 'what', 'else', 'can', 'you', 'ask', 'for', '?']",5.0,2022-05-08,en,5,positive
1672,Shamrock Irish Pub,4.2,Christian Weishäupl,"['war', 'ein', 'netter', 'abend', 'mit', 'einem', 'song', 'quiz']",4.0,2022-05-06,de,4,positive
1673,Shamrock Irish Pub,4.2,JegoBejbi,"['one', 'of', 'my', 'fav', 'place', 'in', 'munich', '.']",5.0,2022-05-05,en,5,positive
1675,Shamrock Irish Pub,4.2,Ahmed Manfred Abdelaziz,"['immer', 'gemütlich', 'mit', 'einer', 'atmosphäre', 'in', 'der', 'man', 'sich', 'aus', 'irgendeinem', 'grund', 'einfach', 'wohlfühlt']",5.0,2022-05-02,de,5,positive
1676,Shamrock Irish Pub,4.2,Massih F,"['war', 'ok', '.', 'waren', 'am', 'quizsbend', 'dort', '.', 'gute', 'getränke', 'auswahl', '.', 'bei', 'den', 'speisen', 'jedoch', 'kein', 'allzu', 'großer', 'auswahl', '.', 'nur', 'pizza', 'und', 'sandwich', '.', 'und', 'über', 'die', 'hälfte', 'der', 'speisen', 'waren', 'aus', '.']",3.0,2022-04-28,de,3,positive
1677,Shamrock Irish Pub,4.2,Stephan D,"['always', 'great', 'atmosphere', '-', 'especially', 'friday', ""'s"", 'with', 'the', 'karaoke', '.']",5.0,2022-04-24,en,5,positive
1678,Shamrock Irish Pub,4.2,Maryclare McCauley,"['great', 'bar', ',', 'fun', 'crowd', ',', 'excellent', 'bar', 'service', '!']",5.0,2022-04-22,en,5,positive
1679,Shamrock Irish Pub,4.2,Sefa Deg,"['so', 'noisy']",4.0,2022-04-21,en,1,negative
1680,Shamrock Irish Pub,4.2,Parnal Patni,"['absolutely', 'love', 'the', 'place', '.', 'considering', 'other', 'karaoke', 'places', 'in', 'munich', 'which', 'are', 'next', 'to', 'non', '-', 'existent', 'this', 'one', 'steals', 'the', 'show', '.', '\n', 'decent', 'food', 'options', '..', 'good', 'drinks', 'options', 'and', 'always', 'an', 'enthusiastic', 'crowd', '.', 'the', 'bar', 'keepers', 'are', 'also', 'very', 'friendly', 'and', 'chill', '.']",5.0,2022-04-10,en,5,positive
1681,Shamrock Irish Pub,4.2,Killy,"['overall', 'experience', 'ok', '.', 'this', 'irish', 'pub', 'is', 'located', 'in', 'a', 'basement', 'and', 'only', 'offers', 'a', 'small', 'variety', 'of', 'food', '.', 'seats', '/', 'bar', 'stools', 'are', 'hard', 'but', 'ok', '.', 'drinks', 'come', 'with', 'ice', 'cubes', '.', 'no', 'one', 'picked', 'up', 'the', 'phone', 'when', 'i', 'tried', 'to', 'reserve', 'a', 'table', ',', 'no', 'one', 'responded', 'to', 'my', 'email', 'inquiry', '.']",3.0,2022-04-04,en,3,positive
1682,Shamrock Irish Pub,4.2,Olli,"['glückwunsch', 'an', 'den', 'betreiber', ':', 'beim', 'pubquiz', 'war', 'der', 'laden', 'proppenvoll', '.', 'die', 'kasse', 'muss', 'klingeln', '.', 'offenbar', 'gibt', 'es', 'genügend', 'gäste', 'die', 'kein', 'problem', 'mit', 'schäbigen', 'gerichten', '/', 'snacks', 'und', 'furchtbar', 'stinkenden', 'toiletten', 'haben', '.']",2.0,2022-04-02,de,4,positive
